"ChEMBL ID;""Name"";""Synonyms"";""Type"";""Max Phase"";""Molecular Weight"";""Targets"";""Bioactivities"";""AlogP"";""PSA"";""HBA"";""HBD"";""#RO5 Violations"";""#Rotatable Bonds"";""Passes Ro3"";""QED Weighted"";""CX ApKa"";""CX BpKa"";""CX LogP"";""CX LogD"";""Aromatic Rings"";""Structure Type"";""Inorganic Flag"";""Heavy Atoms"";""HBA Lipinski"";""HBD Lipinski"";""#RO5 Violations (Lipinski)"";""Molecular Weight (Monoisotopic)"";""Molecular Species"";""Molecular Formula"";""Smiles""",,,
"CHEMBL2105581;""VERALIPRIDE"";""AGREAL|VERALIPRIDE"";""Small molecule"";""4"";""383.47"";"""";"""";""0.73"";""110.96"";""6"";""2"";""0"";""8"";""N"";""0.64"";""10.06"";""7.77"";""0.55"";""0.03"";""1"";""MOL"";""0"";""26"";""8"";""3"";""0"";""383.1515"";""NEUTRAL"";""C17H25N3O5S"";""C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC""",,,
"CHEMBL1628502;""GABAPENTIN ENACARBIL"";""ASP-8825|ASP8825|GABAPENTIN ENACARBIL|GABAPENTIN ENCARBIL|GSK1838262|HORIZANT|XP 13512|XP-13512|XP13512"";""Small molecule"";""4"";""329.39"";""3"";""5"";""2.68"";""101.93"";""5"";""2"";""0"";""7"";""N"";""0.55"";""4.35"";""None"";""2.76"";""-0.16"";""0"";""MOL"";""0"";""23"";""7"";""2"";""0"";""329.1838"";""ACID"";""C16H27NO6"";""CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C""",,,
"CHEMBL46058;""ETHYL CHLORIDE"";""CHLOROETHANE|ETHYL CHLORIDE|Ethyl Chloride"";""Small molecule"";""4"";""64.52"";""3"";""4"";""1.25"";""0.00"";""0"";""0"";""0"";""0"";""Y"";""0.37"";""None"";""None"";""1.19"";""1.19"";""0"";""MOL"";""0"";""3"";""0"";""0"";""0"";""64.0080"";""None"";""C2H5Cl"";""CCCl""",,,
"CHEMBL93047;""ETHADIONE"";""ETHADIONE"";""Small molecule"";""0"";""157.17"";""1"";""1"";""0.76"";""46.61"";""3"";""0"";""0"";""1"";""Y"";""0.56"";""None"";""None"";""0.86"";""0.86"";""0"";""MOL"";""0"";""11"";""4"";""0"";""0"";""157.0739"";""None"";""C7H11NO3"";""CCN1C(=O)OC(C)(C)C1=O""",,,
"CHEMBL493;""BROMOCRIPTINE"";""BROMOCRIPTINE|Bromocriptine|CB-154|PARLODEL|SANDOZ 15-754"";""Small molecule"";""4"";""654.61"";""176"";""467"";""3.19"";""118.21"";""6"";""3"";""1"";""5"";""N"";""0.46"";""9.69"";""6.71"";""3.89"";""3.80"";""2"";""MOL"";""0"";""43"";""10"";""3"";""1"";""653.2213"";""NEUTRAL"";""C32H40BrN5O5"";""CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12""",,,
"CHEMBL2107294;""TROPATEPINE"";""SD 1248-17 [AS HYDROCHLORIDE]|TROPATEPINE"";""Small molecule"";""0"";""333.50"";"""";"""";""5.35"";""3.24"";""2"";""0"";""1"";""0"";""N"";""0.64"";""None"";""9.37"";""4.82"";""2.85"";""2"";""MOL"";""0"";""24"";""1"";""0"";""1"";""333.1551"";""BASE"";""C22H23NS"";""CN1[C@H]2CC[C@@H]1C/C(=C1/c3ccccc3CSc3ccccc31)C2""",,,
"CHEMBL3707342;""POTASSIUM SALICYLATE"";""POTASSIUM SALICYLATE"";""Small molecule"";""0"";""176.21"";"""";"""";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""MOL"";""0"";""None"";""None"";""None"";""None"";""175.9876"";""None"";""C7H5KO3"";""O=C([O-])c1ccccc1O.[K+]""",,,
"CHEMBL452;""CLONAZEPAM"";""CLONAZEPAM|CLONAZEPAM CIV|KLONOPIN RAPIDLY DISINTEGRATING|Klonopin|NSC-179913|RIVOTRIL|RO 5-4023|RO-5-4023|RO-54023"";""Small molecule"";""4"";""315.72"";""128"";""928"";""3.04"";""84.60"";""4"";""1"";""0"";""2"";""N"";""0.68"";""11.65"";""1.89"";""3.15"";""3.15"";""2"";""MOL"";""0"";""22"";""6"";""1"";""0"";""315.0411"";""NEUTRAL"";""C15H10ClN3O3"";""O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1""",,,
"CHEMBL3301667;""CALCIUM CARBIMIDE"";""CALCIUM CARBIMIDE|CARBODIMID CALCIUM|CYANAMIDE"";""Small molecule"";""0"";""80.10"";"""";"""";""0.32"";""47.70"";""2"";""2"";""0"";""0"";""Y"";""0.37"";""None"";""3.56"";""-0.25"";""-0.25"";""0"";""MOL"";""0"";""3"";""2"";""2"";""0"";""42.0218"";""NEUTRAL"";""CCaN2"";""[Ca+2].[N-]=C=[N-]""",,,
"CHEMBL2105883;""VINYL ETHER"";""VINYL ETHER"";""Small molecule"";""0"";""70.09"";"""";"""";""1.29"";""9.23"";""1"";""0"";""0"";""2"";""Y"";""0.44"";""None"";""None"";""1.13"";""1.13"";""0"";""MOL"";""0"";""5"";""1"";""0"";""0"";""70.0419"";""None"";""C4H6O"";""C=COC=C""",,,
"CHEMBL2106650;""MOSAPRAMINE"";""MOSAPRAMINE|MOSAPRAMINE HYDROCHLORIDE"";""Small molecule"";""0"";""479.07"";""3"";""18"";""4.74"";""38.82"";""4"";""1"";""0"";""4"";""N"";""0.69"";""11.70"";""8.65"";""4.81"";""3.54"";""2"";""MOL"";""0"";""34"";""5"";""1"";""0"";""478.2499"";""BASE"";""C28H35ClN4O"";""O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2""",,,
"CHEMBL953;""ENTACAPONE"";""COMTESS|Comtan|ENTACAPONE|OR-611"";""Small molecule"";""4"";""305.29"";""49"";""212"";""1.78"";""127.70"";""6"";""2"";""0"";""5"";""N"";""0.28"";""6.09"";""None"";""1.63"";""0.38"";""1"";""MOL"";""0"";""22"";""8"";""2"";""0"";""305.1012"";""ACID"";""C14H15N3O5"";""CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1""",,,
"CHEMBL744;""RILUZOLE"";""BHV-0223|EXSERVAN|RILUZOLE|RP 54274|RP-54274|Rilutek|TEGLUTIK|TIGLUTIK KIT"";""Small molecule"";""4"";""234.20"";""192"";""564"";""2.78"";""48.14"";""4"";""1"";""0"";""1"";""N"";""0.82"";""None"";""4.57"";""3.40"";""3.40"";""2"";""MOL"";""0"";""15"";""3"";""2"";""0"";""234.0075"";""NEUTRAL"";""C8H5F3N2OS"";""Nc1nc2ccc(OC(F)(F)F)cc2s1""",,,
"CHEMBL982;""NALMEFENE"";""JF-1|NALMEFENE|NALMETRENE|Nalmefene|ORF 1167|ORF 11676|ORF-1167|ORF-11676|Revex|SELINCRO|SRD-174|SRD174"";""Small molecule"";""4"";""339.44"";""36"";""114"";""2.51"";""52.93"";""4"";""2"";""0"";""2"";""N"";""0.81"";""10.35"";""9.57"";""1.95"";""0.07"";""1"";""MOL"";""0"";""25"";""4"";""2"";""0"";""339.1834"";""BASE"";""C21H25NO3"";""C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5""",,,
"CHEMBL2110603;""BENZOCTAMINE"";""BENZOCTAMINE"";""Small molecule"";""0"";""249.36"";"""";"""";""3.43"";""12.03"";""1"";""1"";""0"";""2"";""N"";""0.86"";""None"";""10.04"";""3.64"";""1.09"";""2"";""MOL"";""0"";""19"";""1"";""1"";""0"";""249.1517"";""BASE"";""C18H19N"";""CNCC12CCC(c3ccccc31)c1ccccc12""",,,
"CHEMBL154111;""SALSALATE"";""Disalcid|NSC-49171|SALICYLSALICYLIC ACID|SALSALATE|SASAPYRINE"";""Small molecule"";""4"";""258.23"";""118"";""306"";""2.31"";""83.83"";""4"";""2"";""0"";""3"";""N"";""0.65"";""3.40"";""None"";""3.64"";""0.23"";""2"";""MOL"";""0"";""19"";""5"";""2"";""0"";""258.0528"";""ACID"";""C14H10O5"";""O=C(Oc1ccccc1C(=O)O)c1ccccc1O""",,,
"CHEMBL636;""RIVASTIGMINE"";""ALZEST|ELUDEN|ENA-713|ENA-713D|ERASTIG|Exelon|KERSTIPON|NIMVASTID|ONO-2540|PROMETAX|RIVASTIGMINE|SDZ-212-713|SDZ-212713|SDZ-ENA-713|SOMNITON|VOLEZE"";""Small molecule"";""4"";""250.34"";""42"";""326"";""2.76"";""32.78"";""3"";""0"";""0"";""4"";""N"";""0.82"";""None"";""8.80"";""2.41"";""1.00"";""1"";""MOL"";""0"";""18"";""4"";""0"";""0"";""250.1681"";""BASE"";""C14H22N2O2"";""CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1""",,,
"CHEMBL284348;""DALFAMPRIDINE"";""AMPYRA|Ampyra Extended Release|DALFAMPRIDINE|Dalfampridine|EL-970|FAMPRIDINE|FAMPYRA|NSC-15041|Neurelan"";""Small molecule"";""4"";""94.12"";""49"";""115"";""0.66"";""38.91"";""2"";""1"";""0"";""0"";""Y"";""0.51"";""None"";""8.95"";""-0.07"";""-0.97"";""1"";""MOL"";""0"";""7"";""2"";""2"";""0"";""94.0531"";""BASE"";""C5H6N2"";""Nc1ccncc1""",,,
"CHEMBL2104993;""VORTIOXETINE"";""BRINTELLIX|LU AA21004|LU-AA21004|LUAA21004|VORTIOXETINE"";""Small molecule"";""4"";""298.46"";""7"";""37"";""3.86"";""15.27"";""3"";""1"";""0"";""3"";""N"";""0.93"";""None"";""8.85"";""4.76"";""3.31"";""2"";""MOL"";""0"";""21"";""2"";""1"";""0"";""298.1504"";""BASE"";""C18H22N2S"";""Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1""",,,
"CHEMBL71752;""VINPOCETINE"";""AY-27","255|AY-27255|CAVINTON|VINPOCETINE"";""Small molecule"";""4"";""350.46"";""51"";""113"";""4.15"";""34.47"";""4"";""0"";""0"";""3"";""N"";""0.78"";""None"";""6.88"";""4.07"";""3.95"";""2"";""MOL"";""0"";""26"";""4"";""0"";""0"";""350.1994"";""NEUTRAL"";""C22H26N2O2"";""CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32""",,
"CHEMBL814;""FLUVOXAMINE"";""FLUVOXAMINE|Fluvoxamine|N06AB08"";""Small molecule"";""4"";""318.34"";""47"";""157"";""3.20"";""56.84"";""4"";""1"";""0"";""9"";""N"";""0.43"";""None"";""8.86"";""2.80"";""1.33"";""1"";""MOL"";""0"";""22"";""4"";""2"";""0"";""318.1555"";""BASE"";""C15H21F3N2O2"";""COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1""",,,
"CHEMBL1328898;""MELEVODOPA"";""CHF-1301|MELEVODOPA"";""Small molecule"";""1"";""211.22"";""21"";""32"";""0.14"";""92.78"";""5"";""3"";""0"";""3"";""N"";""0.49"";""9.29"";""6.97"";""0.62"";""0.47"";""1"";""MOL"";""0"";""15"";""5"";""4"";""0"";""211.0845"";""NEUTRAL"";""C10H13NO4"";""COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1""",,,
"CHEMBL1423;""PIMOZIDE"";""MCN-JR-6238|NSC-170984|Orap|PIMOZIDE|R 623|R 6238|R-623|R-6238"";""Small molecule"";""4"";""461.56"";""196"";""574"";""5.86"";""41.03"";""3"";""1"";""1"";""7"";""N"";""0.37"";""12.90"";""8.38"";""5.83"";""4.80"";""4"";""MOL"";""0"";""34"";""4"";""1"";""1"";""461.2279"";""NEUTRAL"";""C28H29F2N3O"";""O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1""",,,
"CHEMBL2104238;""BUTANILICAINE"";""BUTACETOLUIDE|BUTANILICAINE"";""Small molecule"";""0"";""254.76"";"""";"""";""2.98"";""41.13"";""2"";""2"";""0"";""6"";""N"";""0.77"";""12.30"";""8.69"";""3.16"";""1.85"";""1"";""MOL"";""0"";""17"";""3"";""2"";""0"";""254.1186"";""BASE"";""C13H19ClN2O"";""CCCCNCC(=O)Nc1c(C)cccc1Cl""",,,
"CHEMBL698;""TETRACAINE"";""AMETHOCAINE|AMETOP|Dicaine|Medihaler-Tetracaine|Metraspray|Pontocaine|TETRACAINE|Tetracaine"";""Small molecule"";""4"";""264.37"";""136"";""699"";""2.62"";""41.57"";""4"";""1"";""0"";""8"";""N"";""0.58"";""None"";""8.42"";""2.79"";""1.74"";""1"";""MOL"";""0"";""19"";""4"";""1"";""0"";""264.1838"";""NEUTRAL"";""C15H24N2O2"";""CCCCNc1ccc(C(=O)OCCN(C)C)cc1""",,,
"CHEMBL70;""MORPHINE"";""Avinza|Depodur|HYDROMORPHONE HYDROCHLORIDE IMPURITY"," MORPHINE-|IDS-NM-009|Infumorph|Kadian|MORPHINE|Morphine|N02AA01"";""Small molecule"";""4"";""285.34"";""91"";""1433"";""1.20"";""52.93"";""4"";""2"";""0"";""0"";""N"";""0.70"";""10.26"";""9.12"";""0.90"";""-0.60"";""1"";""MOL"";""0"";""21"";""4"";""2"";""0"";""285.1365"";""BASE"";""C17H19NO3"";""CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5""",,
"CHEMBL623;""NEFAZODONE"";""NEFAZODONE|Nefazodone"";""Small molecule"";""4"";""470.02"";""56"";""178"";""3.55"";""55.53"";""7"";""0"";""0"";""10"";""N"";""0.45"";""None"";""7.09"";""4.65"";""4.48"";""3"";""MOL"";""0"";""33"";""7"";""0"";""0"";""469.2245"";""NEUTRAL"";""C25H32ClN5O2"";""CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1""",,,
"CHEMBL1218;""RAMELTEON"";""RAMELTEON|Rozerem|TAK-375|TAK375"";""Small molecule"";""4"";""259.35"";""21"";""38"";""2.57"";""38.33"";""2"";""1"";""0"";""4"";""N"";""0.90"";""None"";""None"";""2.57"";""2.57"";""1"";""MOL"";""0"";""19"";""3"";""1"";""0"";""259.1572"";""NEUTRAL"";""C16H21NO2"";""CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3""",,,
"CHEMBL40;""PHENOBARBITAL"";""Eskabarb|Luminal|NSC-128143|NSC-128143-|NSC-9848|Noptil|PHENEMAL|PHENOBARBITAL|PHENOBARBITAL CIV|PHENYLETHYLMALONYLUREA|Phenobarbital|Phenobarbitone|Solfoton|Talpheno"";""Small molecule"";""4"";""232.24"";""154"";""3256"";""0.70"";""75.27"";""3"";""2"";""0"";""2"";""N"";""0.74"";""7.14"";""None"";""1.41"";""0.96"";""1"";""MOL"";""0"";""17"";""5"";""2"";""0"";""232.0848"";""NEUTRAL"";""C12H12N2O3"";""CCC1(c2ccccc2)C(=O)NC(=O)NC1=O""",,,
"CHEMBL16264;""ETHER"";""DIETHYL ETHER|ETHER|ETHYL ETHER|ETHYL OXIDE|NSC-100036"";""Small molecule"";""2"";""74.12"";""4"";""16"";""1.04"";""9.23"";""1"";""0"";""0"";""2"";""Y"";""0.48"";""None"";""None"";""0.84"";""0.84"";""0"";""MOL"";""0"";""5"";""1"";""0"";""0"";""74.0732"";""NEUTRAL"";""C4H10O"";""CCOCC""",,,
"CHEMBL36994;""ANIRACETAM"";""ANIRACETAM|Ampamet|Draganon|Memodrin|RO 13-5057|Sarpul"";""Small molecule"";""0"";""219.24"";""129"";""326"";""1.46"";""46.61"";""3"";""0"";""0"";""2"";""Y"";""0.71"";""None"";""None"";""1.11"";""1.11"";""1"";""MOL"";""0"";""16"";""4"";""0"";""0"";""219.0895"";""NEUTRAL"";""C12H13NO3"";""COc1ccc(C(=O)N2CCCC2=O)cc1""",,,
"CHEMBL465026;""NEFOPAM"";""NEFOPAM"";""Small molecule"";""4"";""253.35"";""16"";""44"";""3.24"";""12.47"";""2"";""0"";""0"";""1"";""N"";""0.77"";""None"";""7.92"";""3.40"";""2.77"";""2"";""MOL"";""0"";""19"";""2"";""0"";""0"";""253.1467"";""NEUTRAL"";""C17H19NO"";""CN1CCOC(c2ccccc2)c2ccccc2C1""",,,
"CHEMBL418995;""AMINEPTINE"";""AMINEPTINE"";""Small molecule"";""4"";""337.46"";""32"";""69"";""4.50"";""49.33"";""2"";""2"";""0"";""8"";""N"";""0.70"";""4.41"";""9.17"";""2.74"";""2.74"";""2"";""MOL"";""0"";""25"";""3"";""2"";""0"";""337.2042"";""ZWITTERION"";""C22H27NO2"";""O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21""",,,
"CHEMBL1200922;""MEBUTAMATE"";""Dormate|MEBUTAMATE|W-583"";""Small molecule"";""4"";""232.28"";""3"";""24"";""1.23"";""104.64"";""4"";""2"";""0"";""6"";""N"";""0.72"";""None"";""None"";""1.21"";""1.21"";""0"";""MOL"";""0"";""16"";""6"";""4"";""0"";""232.1423"";""NEUTRAL"";""C10H20N2O4"";""CCC(C)C(C)(COC(N)=O)COC(N)=O""",,,
"CHEMBL918;""PHENACEMIDE"";""PHENACEMIDE|Phenacemide|Phenurone"";""Small molecule"";""4"";""178.19"";""119"";""568"";""0.42"";""72.19"";""2"";""2"";""0"";""2"";""N"";""0.69"";""11.75"";""None"";""0.46"";""0.46"";""1"";""MOL"";""0"";""13"";""4"";""3"";""0"";""178.0742"";""NEUTRAL"";""C9H10N2O2"";""NC(=O)NC(=O)Cc1ccccc1""",,,
"CHEMBL2104153;""CYAMEMAZINE"";""CYAMEMAZINE|CYAMEPROMAZINE|KYAMEPROMAZIN|RP 7204"";""Small molecule"";""0"";""323.47"";""4"";""25"";""4.36"";""30.27"";""4"";""0"";""0"";""4"";""N"";""0.84"";""None"";""9.42"";""4.27"";""2.26"";""2"";""MOL"";""0"";""23"";""3"";""0"";""0"";""323.1456"";""BASE"";""C19H21N3S"";""CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21""",,,
"CHEMBL110094;""MELITRACEN"";""MELITRACEN"";""Small molecule"";""3"";""291.44"";""8"";""12"";""4.71"";""3.24"";""1"";""0"";""0"";""3"";""N"";""0.79"";""None"";""9.76"";""4.95"";""2.62"";""2"";""MOL"";""0"";""22"";""1"";""0"";""0"";""291.1987"";""BASE"";""C21H25N"";""CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21""",,,
"CHEMBL2103738;""LITHIUM CITRATE"";""LI-LIQUID|LITAREX|LITHIUM CITRATE|LITHONATE"";""Small molecule"";""4"";""281.98"";"""";"""";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""MOL"";""0"";""None"";""None"";""None"";""None"";""210.0515"";""None"";""C6H13Li3O11"";""O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+]""",,,
"CHEMBL490;""PAROXETINE"";""BRL 29060|BRL-29060|PAROXETINE|Paroxetine|Paxil|Paxil [as hydrochloride]|Pexeva"";""Small molecule"";""4"";""329.37"";""189"";""1070"";""3.33"";""39.72"";""4"";""1"";""0"";""4"";""N"";""0.93"";""None"";""9.77"";""3.15"";""0.83"";""2"";""MOL"";""0"";""24"";""4"";""1"";""0"";""329.1427"";""BASE"";""C19H20FNO3"";""Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1""",,,
"CHEMBL1079905;""PROPENTOFYLLINE"";""HWA 285|PROPENTOFYLLINE"";""Small molecule"";""0"";""306.37"";""26"";""59"";""1.07"";""78.89"";""7"";""0"";""0"";""7"";""N"";""0.72"";""None"";""None"";""1.11"";""1.11"";""2"";""MOL"";""0"";""22"";""7"";""0"";""0"";""306.1692"";""NEUTRAL"";""C15H22N4O3"";""CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C""",,,
"CHEMBL14376;""ILOPERIDONE"";""FANAPT|HP 873|HP-873|ILOPERIDONE"";""Small molecule"";""4"";""426.49"";""22"";""54"";""4.83"";""64.80"";""6"";""0"";""0"";""8"";""N"";""0.38"";""None"";""7.91"";""3.22"";""2.60"";""3"";""MOL"";""0"";""31"";""6"";""0"";""0"";""426.1955"";""NEUTRAL"";""C24H27FN2O4"";""COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1""",,,
"CHEMBL92963;""NARCOBARBITAL"";""NARCOBARBITAL|Narcobarbital"";""Small molecule"";""0"";""303.16"";""1"";""1"";""1.64"";""66.48"";""3"";""1"";""0"";""3"";""N"";""0.81"";""7.89"";""None"";""1.61"";""1.49"";""0"";""MOL"";""0"";""17"";""5"";""1"";""0"";""302.0266"";""NEUTRAL"";""C11H15BrN2O3"";""C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O""",,,
"CHEMBL328560;""SULTHIAME"";""Conadil|OSPOLOT|RIKER 594|RIKER-594|SULTHIAME|SULTIAME|Trolone"";""Small molecule"";""4"";""290.37"";""27"";""136"";""0.26"";""97.54"";""4"";""1"";""0"";""2"";""N"";""0.84"";""10.55"";""None"";""-0.27"";""-0.27"";""1"";""MOL"";""0"";""18"";""6"";""2"";""0"";""290.0395"";""NEUTRAL"";""C10H14N2O4S2"";""NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1""",,,
"CHEMBL1005;""REMIFENTANIL"";""GI 87084X|IDS-NR-005|REMIFENTANIL|Remifentanil|Ultiva"";""Small molecule"";""4"";""376.45"";""11"";""51"";""2.00"";""76.15"";""6"";""0"";""0"";""7"";""N"";""0.68"";""None"";""7.51"";""1.52"";""1.16"";""1"";""MOL"";""0"";""27"";""7"";""0"";""0"";""376.1998"";""NEUTRAL"";""C20H28N2O5"";""CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1""",,,
"CHEMBL1113;""AMOXAPINE"";""AMOXAPINE|ASENDIS|Asendin|CL 67","772|CL-67772|DEFANYL"";""Small molecule"";""4"";""313.79"";""172"";""931"";""3.43"";""36.86"";""4"";""1"";""0"";""0"";""N"";""0.81"";""None"";""8.83"";""3.08"";""1.64"";""2"";""MOL"";""0"";""22"";""4"";""1"";""0"";""313.0982"";""BASE"";""C17H16ClN3O"";""Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2""",,
"CHEMBL3833301;""BARBEXACLONE"";""BARBEXACLONE|Maliasin"";""Small molecule"";""4"";""387.52"";"""";"""";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""MOL"";""0"";""None"";""None"";""None"";""None"";""387.2522"";""None"";""C22H33N3O3"";""CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CNC(C)CC1CCCCC1""",,,
"CHEMBL2105075;""FLOCTAFENINE"";""FLOCTAFENINE|Idarac|R 4318|RU 15750"";""Small molecule"";""0"";""406.36"";""3"";""10"";""3.51"";""91.68"";""6"";""3"";""0"";""6"";""N"";""0.54"";""13.62"";""5.84"";""4.43"";""4.42"";""3"";""MOL"";""0"";""29"";""6"";""3"";""0"";""406.1140"";""NEUTRAL"";""C20H17F3N2O4"";""O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12""",,,
"CHEMBL14;""CARBACHOL"";""CARBACHOL|CARBACHOLINE CHLORIDE|CARBAMOYLCHOLINE CHLORIDE|CARBASTAT|Carbachol|Carbacholine chloride|DORYL|MIOSTAT"";""Small molecule"";""4"";""182.65"";""155"";""1304"";""-0.21"";""52.32"";""2"";""1"";""0"";""3"";""Y"";""0.56"";""None"";""None"";""-4.55"";""-4.55"";""0"";""MOL"";""0"";""10"";""4"";""2"";""0"";""147.1128"";""NEUTRAL"";""C6H15ClN2O2"";""C[N+](C)(C)CCOC(N)=O.[Cl-]""",,,
"CHEMBL442;""ERGOTAMINE"";""ERGOTAMINE|Ergotamine|Ergotamine Tartrate|NSC-95090"";""Small molecule"";""4"";""581.67"";""120"";""343"";""1.99"";""118.21"";""6"";""3"";""1"";""4"";""N"";""0.43"";""9.69"";""7.78"";""2.60"";""2.17"";""3"";""MOL"";""0"";""43"";""10"";""3"";""1"";""581.2638"";""NEUTRAL"";""C33H35N5O5"";""CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21""",,,
"CHEMBL831;""LOXAPINE"";""ADASUVE|CL 62","362|CL-62362|LOXAPINE|Loxapac|Loxitane|Loxitane Intramuscular [as hydrochloride]|Loxitane-C Oral Suspension [as hydrochloride]|SUM 3170|SUM-3170"";""Small molecule"";""4"";""327.81"";""37"";""128"";""3.77"";""28.07"";""4"";""0"";""0"";""0"";""N"";""0.74"";""None"";""7.18"";""3.46"";""3.26"";""2"";""MOL"";""0"";""23"";""4"";""0"";""0"";""327.1138"";""NEUTRAL"";""C18H18ClN3O"";""CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1""",,
"CHEMBL447868;""SODIUM SALICYLATE"";""Alysine|NSC-202167|SALICYLATE SODIUM|SALICYLIC ACID SODIUM SALT|SOD SAL|SODIUM SALICYLATE|Sodium Salicylate"";""Small molecule"";""4"";""160.10"";""7"";""9"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""MOL"";""0"";""None"";""None"";""None"";""None"";""160.0136"";""None"";""C7H5NaO3"";""O=C([O-])c1ccccc1O.[Na+]""",,,
"CHEMBL1697828;""CARBROMAL"";""Adalin|BROMODIETHYLACETYLUREA|CARBROMAL"";""Small molecule"";""0"";""237.10"";""1"";""1"";""1.14"";""72.19"";""2"";""2"";""0"";""3"";""N"";""0.72"";""10.91"";""None"";""1.39"";""1.39"";""0"";""MOL"";""0"";""12"";""4"";""3"";""0"";""236.0160"";""NEUTRAL"";""C7H13BrN2O2"";""CCC(Br)(CC)C(=O)NC(N)=O""",,,
"CHEMBL911;""ZOLPIDEM"";""Ambien|ZOLPIDEM|ZOLPIDEM CIV|Zolpidem"";""Small molecule"";""4"";""307.40"";""57"";""349"";""3.25"";""37.61"";""3"";""0"";""0"";""3"";""N"";""0.74"";""None"";""5.39"";""3.02"";""3.01"";""3"";""MOL"";""0"";""23"";""4"";""0"";""0"";""307.1685"";""NEUTRAL"";""C19H21N3O"";""Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1""",,,
"CHEMBL827;""DEXMETHYLPHENIDATE"";""DEXMETHYLPHENIDATE|Dexmethylphenidate|METHYLPHENIDATE D-THREO-FORM"";""Small molecule"";""4"";""233.31"";""11"";""25"";""2.09"";""38.33"";""3"";""1"";""0"";""3"";""Y"";""0.81"";""None"";""9.09"";""2.25"";""0.57"";""1"";""MOL"";""0"";""17"";""3"";""1"";""0"";""233.1416"";""BASE"";""C14H19NO2"";""COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1""",,,
"CHEMBL564;""PROMAZINE"";""NSC-31447|PROMAZINE|Promazine"";""Small molecule"";""4"";""284.43"";""165"";""765"";""4.24"";""6.48"";""3"";""0"";""0"";""4"";""N"";""0.83"";""None"";""9.20"";""3.93"";""2.14"";""2"";""MOL"";""0"";""20"";""2"";""0"";""0"";""284.1347"";""BASE"";""C17H20N2S"";""CN(C)CCCN1c2ccccc2Sc2ccccc21""",,,
